name,tag,origin
Tyoniis,NN,Dragonborn
Tyonijciriththe,NN,Dragonborn
Tyonoirin,NN,Dragonborn
Tyrina,NN,Dragonborn
Tyriththen,NN,Dragonborn
Tyuniec,NN,Dragonborn
Tzena,NN,Dragonborn
Tzenaar,NN,Dragonborn
Tzenn,NN,Dragonborn
Vaaa,NN,Dragonborn
Varadarr,NN,Dragonborn
Vnan,NN,Dragonborn
Vrenn,NN,Dragonborn
Vzanajr,NN,Dragonborn
Xdjit,NN,Dragonborn
Xlenear,NN,Dragonborn
Xthkran,NN,Dragonborn
Zjzkran,NN,Dragonborn
Znnncus,NN,Dragonborn
Znzash,NN,Dragonborn
Zozkkan,NN,Dragonborn
Zozkkrn,NN,Dragonborn
Zrakar,NN,Dragonborn
Adrim,NN,Tiefling
Afar,NN,Tiefling
Ahamuz,NN,Tiefling
Amuz,NN,Tiefling
Ariix,NN,Tiefling
Ath,NN,Tiefling
Btlrehin,NN,Tiefling
Bttre,NN,Tiefling
Cas,NN,Tiefling
Cimer,NN,Tiefling
Cor,NN,Tiefling
Cpem,NN,Tiefling
Cplan,NN,Tiefling
Dai,NN,Tiefling
Dam,NN,Tiefling
Dan,NN,Tiefling
Deene,NN,Tiefling
Deenecu,NN,Tiefling
Deeneiuron,NN,Tiefling
Delaios,NN,Tiefling
Deln,NN,Tiefling
Delnchs,NN,Tiefling
Delnic,NN,Tiefling
Delnicor,NN,Tiefling
Denn,NN,Tiefling
Dennis,NN,Tiefling
Denniuor,NN,Tiefling
Dfan,NN,Tiefling
Dmam,NN,Tiefling
Dmnen,NN,Tiefling
Dmnon,NN,Tiefling
Dsen,NN,Tiefling
Dtmrel,NN,Tiefling
Eneruin,NN,Tiefling
Enroz,NN,Tiefling
Enruz,NN,Tiefling
Epran,NN,Tiefling
Ereelech,NN,Tiefling
Ereen,NN,Tiefling
Ereenei,NN,Tiefling
Fra,NN,Tiefling
Fran,NN,Tiefling
Frrax,NN,Tiefling
Gla,NN,Tiefling
Haa,NN,Tiefling
Hamuz,NN,Tiefling
Harakas,NN,Tiefling
Hdeon,NN,Tiefling
Hmoo,NN,Tiefling
Hram,NN,Tiefling
Hrbos,NN,Tiefling
Iados,NN,Tiefling
Iddeen,NN,Tiefling
Iddemn,NN,Tiefling
Ideen,NN,Tiefling
Ipren,NN,Tiefling
Irgel,NN,Tiefling
Iron,NN,Tiefling
Kces,NN,Tiefling
Keireelech,NN,Tiefling
Kelor,NN,Tiefling
Khee,NN,Tiefling
Krihim,NN,Tiefling
Krin,NN,Tiefling
Kririn,NN,Tiefling
Ksen,NN,Tiefling
Lelcih,NN,Tiefling
Lor,NN,Tiefling
Lran,NN,Tiefling
Lrucss,NN,Tiefling
Lsucos,NN,Tiefling
Lthhen,NN,Tiefling
Luucos,NN,Tiefling
Mlal,NN,Tiefling
Mlrim,NN,Tiefling
Mnon,NN,Tiefling
Mpan,NN,Tiefling
Mpmnnnuuson,NN,Tiefling
Mrdein,NN,Tiefling
Mron,NN,Tiefling
Ndaa,NN,Tiefling
Ndlam,NN,Tiefling
Nicod,NN,Tiefling
Npla,NN,Tiefling
Nrcos,NN,Tiefling
Nrtuos,NN,Tiefling
Ntrsel,NN,Tiefling
Ntrsen,NN,Tiefling
Nurcz,NN,Tiefling
Pan,NN,Tiefling
Pca,NN,Tiefling
Pcan,NN,Tiefling
Pel,NN,Tiefling
Pern,NN,Tiefling
Pkan,NN,Tiefling
Pkanor,NN,Tiefling
Plaafar,NN,Tiefling
Pmnnnssago,NN,Tiefling
Pmnnnzuz,NN,Tiefling
Pnen,NN,Tiefling
Prymnon,NN,Tiefling
Pthhen,NN,Tiefling
Pthnetur,NN,Tiefling
Pthren,NN,Tiefling
Ptlrex,NN,Tiefling
Pynan,NN,Tiefling
Pza,NN,Tiefling
Qdmunln,NN,Tiefling
R#Than,NN,Tiefling
Raam,NN,Tiefling
Ran,NN,Tiefling
Rcas,NN,Tiefling
Rcioe,NN,Tiefling
Rex,NN,Tiefling
Rfai,NN,Tiefling
Rfri,NN,Tiefling
Rgal,NN,Tiefling
Ririn,NN,Tiefling
Riroo,NN,Tiefling
Rlafar,NN,Tiefling
Rod,NN,Tiefling
Rphan,NN,Tiefling
Rphnntus,NN,Tiefling
Rpron,NN,Tiefling
Rsthren,NN,Tiefling
Rul,NN,Tiefling
Sdav,NN,Tiefling
Skamos,NN,Tiefling
Slam,NN,Tiefling
Slava,NN,Tiefling
Slax,NN,Tiefling
Sneruhin,NN,Tiefling
Spam,NN,Tiefling
Span,NN,Tiefling
Ssem,NN,Tiefling
Stlrefar,NN,Tiefling
Stlregl,NN,Tiefling
Stlregs,NN,Tiefling
Stlrehin,NN,Tiefling
Stlrekamos,NN,Tiefling
Stlrelschrsan,NN,Tiefling
Stlrethren,NN,Tiefling
Strrein,NN,Tiefling
Tdern,NN,Tiefling
Tere,NN,Tiefling
Thhen,NN,Tiefling
Thin,NN,Tiefling
Tkressel,NN,Tiefling
Tlreh,NN,Tiefling
Tlrehin,NN,Tiefling
Tlrehir,NN,Tiefling
Tpthner,NN,Tiefling
Tpthren,NN,Tiefling
Tre,NN,Tiefling
Tsrel,NN,Tiefling
Tsthren,NN,Tiefling
Upza,NN,Tiefling
Urbos,NN,Tiefling
Vam,NN,Tiefling
Var,NN,Tiefling
Vda,NN,Tiefling
Vdsamos,NN,Tiefling
Vfa,NN,Tiefling
Vla,NN,Tiefling
Vppan,NN,Tiefling
Vpphan,NN,Tiefling
Vre,NN,Tiefling
Vrpan,NN,Tiefling
Vrpax,NN,Tiefling
Xdai,NN,Tiefling
Xnppan,NN,Tiefling
Xpar,NN,Tiefling
Xpppnnnurson,NN,Tiefling
Xpppnnnuuson,NN,Tiefling
Xrthos,NN,Tiefling
Xtppnnnussll,NN,Tiefling
Yaaa,NN,Tiefling
Yalafar,NN,Tiefling
Yerai,NN,Tiefling
Ypan,NN,Tiefling
Yram,NN,Tiefling
Zapal,NN,Tiefling
Zrbas,NN,Tiefling
Zrihim,NN,Tiefling
Agcetg,NN,Half-Orc
Agch,NN,Half-Orc
Agck,NN,Half-Orc
Ashr,NN,Half-Orc
Bgaa,NN,Half-Orc
Bgag,NN,Half-Orc
Bgast,NN,Half-Orc
Bla,NN,Half-Orc
Blaa,NN,Half-Orc
Blag,NN,Half-Orc
Bolg,NN,Half-Orc
Bomar,NN,Half-Orc
Brusk,NN,Half-Orc
Buag,NN,Half-Orc
Bubssh,NN,Half-Orc
Bugg,NN,Half-Orc
Buk,NN,Half-Orc
Bumgarth,NN,Half-Orc
Bumsh,NN,Half-Orc
Bur,NN,Half-Orc
Buraek,NN,Half-Orc
Bvadd,NN,Half-Orc
Cnagsh,NN,Half-Orc
Cnakc,NN,Half-Orc
Cnu,NN,Half-Orc
Crag,NN,Half-Orc
Cwar,NN,Half-Orc
Den,NN,Half-Orc
Durubka,NN,Half-Orc
Ewar,NN,Half-Orc
Feng,NN,Half-Orc
Furren,NN,Half-Orc
Gan,NN,Half-Orc
Gbumsa,NN,Half-Orc
Gburse,NN,Half-Orc
Gdar,NN,Half-Orc
Gdorr,NN,Half-Orc
Ged,NN,Half-Orc
Gga,NN,Half-Orc
Glar,NN,Half-Orc
Gmarg,NN,Half-Orc
Gna,NN,Half-Orc
Gol,NN,Half-Orc
Gor,NN,Half-Orc
Gran,NN,Half-Orc
Gta,NN,Half-Orc
Gub,NN,Half-Orc
Gwa,NN,Half-Orc
Har,NN,Half-Orc
Heng,NN,Half-Orc
Hnarsh,NN,Half-Orc
Hnash,NN,Half-Orc
Ilsh,NN,Half-Orc
Insh,NN,Half-Orc
Itsh,NN,Half-Orc
Keth,NN,Half-Orc
Kurgen,NN,Half-Orc
Kurubka,NN,Half-Orc
Lbar,NN,Half-Orc
Lbarg,NN,Half-Orc
Lberg,NN,Half-Orc
Lbu,NN,Half-Orc
Lbur,NN,Half-Orc
Lburg,NN,Half-Orc
Lda,NN,Half-Orc
Lfurren,NN,Half-Orc
Lgaath,NN,Half-Orc
Lmurg,NN,Half-Orc
Lol,NN,Half-Orc
Lor,NN,Half-Orc
Lwar,NN,Half-Orc
Mgrda,NN,Half-Orc
Mnarsh,NN,Half-Orc
Mngga,NN,Half-Orc
Mnugren,NN,Half-Orc
Nagsh,NN,Half-Orc
Nanch,NN,Half-Orc
Nanchu,NN,Half-Orc
Nansh,NN,Half-Orc
Naush,NN,Half-Orc
Ncnaka,NN,Half-Orc
Nench,NN,Half-Orc
Nenshu,NN,Half-Orc
Nlen,NN,Half-Orc
Nolen,NN,Half-Orc
Noln,NN,Half-Orc
Norka,NN,Half-Orc
Norsh,NN,Half-Orc
Nruk,NN,Half-Orc
Nubssh,NN,Half-Orc
Nwor,NN,Half-Orc
Oorg,NN,Half-Orc
Otr,NN,Half-Orc
Ourg,NN,Half-Orc
Phe,NN,Half-Orc
Pru,NN,Half-Orc
Ranhlur,NN,Half-Orc
Rar,NN,Half-Orc
Rlat,NN,Half-Orc
Rlen,NN,Half-Orc
Rnatsh,NN,Half-Orc
Rnu,NN,Half-Orc
Rubk,NN,Half-Orc
Rush,NN,Half-Orc
Senchu,NN,Half-Orc
Slar,NN,Half-Orc
Tcrag,NN,Half-Orc
Tlgarth,NN,Half-Orc
Ttho,NN,Half-Orc
Uendar,NN,Half-Orc
Unarsh,NN,Half-Orc
Urar,NN,Half-Orc
Uwar,NN,Half-Orc
Vcrag,NN,Half-Orc
Vdorr,NN,Half-Orc
Vedd,NN,Half-Orc
Venchu,NN,Half-Orc
Vendar,NN,Half-Orc
Vgrun,NN,Half-Orc
Vlur,NN,Half-Orc
Vluur,NN,Half-Orc
Vnada,NN,Half-Orc
Vord,NN,Half-Orc
Vrubka,NN,Half-Orc
Vurda,NN,Half-Orc
Vwor,NN,Half-Orc
Wou,NN,Half-Orc
Wru,NN,Half-Orc
Ylen,NN,Half-Orc
Ylvrrda,NN,Half-Orc
Yrlen,NN,Half-Orc
Yvevdar,NN,Half-Orc
Yvred,NN,Half-Orc
Zda,NN,Half-Orc
Aws,NN,Halfling
Bani,NN,Halfling
Blbtrnner,NN,Halfling
Blin,NN,Halfling
Blit,NN,Halfling
Bltnner,NN,Halfling
Bna,NN,Halfling
Bnin,NN,Halfling
Bninla,NN,Halfling
Brin,NN,Halfling
Bsnae,NN,Halfling
Bsrta,NN,Halfling
Btnner,NN,Halfling
Btrnner,NN,Halfling
Bus,NN,Halfling
Bwin,NN,Halfling
Cae,NN,Halfling
Cbe,NN,Halfling
Cde,NN,Halfling
Cne,NN,Halfling
Cse,NN,Halfling
Cve,NN,Halfling
Cye,NN,Halfling
Dbert,NN,Halfling
Den,NN,Halfling
Ebt,NN,Halfling
Ebvin,NN,Halfling
Ery,NN,Halfling
Her,NN,Halfling
Ildo,NN,Halfling
Inla,NN,Halfling
Lba,NN,Halfling
Lbant,NN,Halfling
Lbbrin,NN,Halfling
Lbbrit,NN,Halfling
Lbbrnie,NN,Halfling
Lbert,NN,Halfling
Lbi,NN,Halfling
Lbir,NN,Halfling
Lborn,NN,Halfling
Lna,NN,Halfling
Ltbnner,NN,Halfling
Ltbnnrrdcen,NN,Halfling
Ltrcee,NN,Halfling
Ltrnner,NN,Halfling
Ltsner,NN,Halfling
Naa,NN,Halfling
Nae,NN,Halfling
Ndel,NN,Halfling
Nie,NN,Halfling
Nndel,NN,Halfling
Nnder,NN,Halfling
Nsera,NN,Halfling
Ril,NN,Halfling
Rlbert,NN,Halfling
Rrin,NN,Halfling
Sbsrtrnner,NN,Halfling
Srye,NN,Halfling
Tbnnie,NN,Halfling
Tbnnrelt,NN,Halfling
Tddee,NN,Halfling
Tha,NN,Halfling
Tlbert,NN,Halfling
Tran,NN,Halfling
Tsnee,NN,Halfling
Ttnner,NN,Halfling
Vel,NN,Halfling
Wban,NN,Halfling
Wbbrin,NN,Halfling
Wbbrnder,NN,Halfling
Wbbrnie,NN,Halfling
Wbbtnner,NN,Halfling
Wblttnner,NN,Halfling
Wbnnrddee,NN,Halfling
Wbnnrelt,NN,Halfling
Wbnnrer,NN,Halfling
Wbnnril,NN,Halfling
Wcan,NN,Halfling
Wlbin,NN,Halfling
Wni,NN,Halfling
Wsbtrnner,NN,Halfling
Wsbtrtnknin,NN,Halfling
Wstran,NN,Halfling
Yna,NN,Halfling
Aabrenn,NN,Gnome
Abby,NN,Gnome
Aby,NN,Gnome
Aggen,NN,Gnome
Alen,NN,Gnome
Alston,NN,Gnome
Ampen,NN,Gnome
Aonkin,NN,Gnome
Apllton,NN,Gnome
Applebe,NN,Gnome
Augbelden,NN,Gnome
Ausb,NN,Gnome
Auvyw,NN,Gnome
Avvyn,NN,Gnome
Avyn,NN,Gnome
Aynocket,NN,Gnome
Beld,NN,Gnome
Beldbn,NN,Gnome
Bgen,NN,Gnome
Bgens,NN,Gnome
Bggens,NN,Gnome
Ble,NN,Gnome
Bllabar,NN,Gnome
Bllston,NN,Gnome
Bndri,NN,Gnome
Bogeeloptima,NN,Gnome
Bron,NN,Gnome
Brun,NN,Gnome
Buldvn,NN,Gnome
C#Yvccten,NN,Gnome
Cccbean,NN,Gnome
Cccbetdee,NN,Gnome
Cccbobdle,NN,Gnome
Cket,NN,Gnome
Ckyook,NN,Gnome
Cnaa,NN,Gnome
Csam,NN,Gnome
Dfobdle,NN,Gnome
Dvlrton,NN,Gnome
Eeloptima,NN,Gnome
Een,NN,Gnome
Eflabar,NN,Gnome
Efledob,NN,Gnome
Efo,NN,Gnome
Elm,NN,Gnome
Eln,NN,Gnome
Elv,NN,Gnome
Enkin,NN,Gnome
Eroos,NN,Gnome
Eroosl,NN,Gnome
Eroosle,NN,Gnome
Etoe,NN,Gnome
Ezopker,NN,Gnome
Fabar,NN,Gnome
Fbblestib,NN,Gnome
Feblaston,NN,Gnome
Ffbaa,NN,Gnome
Ffdab,NN,Gnome
Ffdob,NN,Gnome
Fflabar,NN,Gnome
Ffobdle,NN,Gnome
Ffobdln,NN,Gnome
Ffpabgens,NN,Gnome
Ffrab,NN,Gnome
Fgbeldbn,NN,Gnome
Fgoell,NN,Gnome
Fgog,NN,Gnome
Fjbbeen,NN,Gnome
Fldan,NN,Gnome
Flddo,NN,Gnome
Foblls,NN,Gnome
Frabblestib,NN,Gnome
Frobnddr,NN,Gnome
Frobsedob,NN,Gnome
Frobsen,NN,Gnome
Frobsl,NN,Gnome
Frug,NN,Gnome
Fsaby,NN,Gnome
Gfrbblestib,NN,Gnome
Gniiablestib,NN,Gnome
Gog,NN,Gnome
Gonsiibbles,NN,Gnome
Grenn,NN,Gnome
Grimplebeddo,NN,Gnome
Gse,NN,Gnome
Gsel,NN,Gnome
Gton,NN,Gnome
Guggen,NN,Gnome
Guggens,NN,Gnome
Gurgell,NN,Gnome
Gventeq,NN,Gnome
Ibden,NN,Gnome
Idoe,NN,Gnome
Ivdro,NN,Gnome
Jbbender,NN,Gnome
Jnder,NN,Gnome
Kob,NN,Gnome
Kpppper,NN,Gnome
Kppprenn,NN,Gnome
Kppprrenn,NN,Gnome
Laston,NN,Gnome
Lcccbbbeedob,NN,Gnome
Lee,NN,Gnome
Leo,NN,Gnome
Lflabar,NN,Gnome
Lgon,NN,Gnome
Ljbybocc,NN,Gnome
Ljbyeoo,NN,Gnome
Lkstib,NN,Gnome
Llender,NN,Gnome
Lllen,NN,Gnome
Lmvena,NN,Gnome
Lrton,NN,Gnome
Lsdon,NN,Gnome
Lsen,NN,Gnome
Lto,NN,Gnome
Lton,NN,Gnome
Lua,NN,Gnome
Lury,NN,Gnome
Lvan,NN,Gnome
M#Too,NN,Gnome
Maapllbyn,NN,Gnome
Mbgens,NN,Gnome
Mbrocc,NN,Gnome
Mdob,NN,Gnome
Mdon,NN,Gnome
Mdseby,NN,Gnome
Meopkey,NN,Gnome
Mffobdle,NN,Gnome
Mfoodle,NN,Gnome
Mfynkin,NN,Gnome
Mktog,NN,Gnome
Mopple,NN,Gnome
Mparlyn,NN,Gnome
Mpop,NN,Gnome
Mpue,NN,Gnome
Mpurgell,NN,Gnome
Mrdbbender,NN,Gnome
Mrlestib,NN,Gnome
Msffba,NN,Gnome
Msfrta,NN,Gnome
Mtervaround,NN,Gnome
Mtmppper,NN,Gnome
Mtoe,NN,Gnome
Mtrouse,NN,Gnome
Muh,NN,Gnome
Muroeseby,NN,Gnome
Mvtoo,NN,Gnome
Mvvrar,NN,Gnome
Mwynkin,NN,Gnome
Mwznnkin,NN,Gnome
Ndmi,NN,Gnome
Ndon,NN,Gnome
Ndsi,NN,Gnome
Nommen,NN,Gnome
Nomtig,NN,Gnome
Nvmfabar,NN,Gnome
Nvmmapply,NN,Gnome
Nvmmton,NN,Gnome
Nvmotoe,NN,Gnome
Ooodle,NN,Gnome
Oopden,NN,Gnome
Oopdlo,NN,Gnome
Oppleby,NN,Gnome
Pbggens,NN,Gnome
Pfobdle,NN,Gnome
Pgerla,NN,Gnome
Plebean,NN,Gnome
Pna,NN,Gnome
Pon,NN,Gnome
Popply,NN,Gnome
Pppernap,NN,Gnome
Psen,NN,Gnome
Ptom,NN,Gnome
Puggens,NN,Gnome
Qbles,NN,Gnome
Qlaa,NN,Gnome
Qleby,NN,Gnome
Ramper,NN,Gnome
Rap,NN,Gnome
Rfo,NN,Gnome
Roos,NN,Gnome
Rumawann,NN,Gnome
Sbfondar,NN,Gnome
Sfbble,NN,Gnome
Sffobdld,NN,Gnome
Sffobdle,NN,Gnome
Sibble,NN,Gnome
Sle,NN,Gnome
Smibbles,NN,Gnome
Snppiy,NN,Gnome
Son,NN,Gnome
Sra,NN,Gnome
Sseby,NN,Gnome
Ssntoq,NN,Gnome
Sston,NN,Gnome
Ston,NN,Gnome
Suebe,NN,Gnome
Sugnena,NN,Gnome
Tig,NN,Gnome
Tog,NN,Gnome
Tom,NN,Gnome
Ton,NN,Gnome
Topper,NN,Gnome
Tppprenn,NN,Gnome
Tspe,NN,Gnome
Tureenopker,NN,Gnome
Tveva,NN,Gnome
Uan,NN,Gnome
Uaywock,NN,Gnome
Uaywocket,NN,Gnome
Udee,NN,Gnome
Uflebe,NN,Gnome
Ufleby,NN,Gnome
Ugee,NN,Gnome
Ugeelebe,NN,Gnome
Ugeelnena,NN,Gnome
Ugees,NN,Gnome
Ugeeso,NN,Gnome
Ugyw,NN,Gnome
Ulden,NN,Gnome
Ule,NN,Gnome
Ulg,NN,Gnome
Umqwann,NN,Gnome
Umwwann,NN,Gnome
Umwwanna,NN,Gnome
Umwwonkin,NN,Gnome
Uogeeloptima,NN,Gnome
Uogell,NN,Gnome
Uroesl,NN,Gnome
Uugeelebean,NN,Gnome
Uveetoe,NN,Gnome
Uvletoe,NN,Gnome
Uyw,NN,Gnome
V#Rtua,NN,Gnome
Vdnteq,NN,Gnome
Veetoe,NN,Gnome
Ventiq,NN,Gnome
Verti,NN,Gnome
Vevabn,NN,Gnome
Veytoc,NN,Gnome
Vfrab,NN,Gnome
Vfrtua,NN,Gnome
Vgramper,NN,Gnome
Vinad,NN,Gnome
Vkrtua,NN,Gnome
Vlatoe,NN,Gnome
Vmlootde,NN,Gnome
Vndon,NN,Gnome
Vnoobles,NN,Gnome
Vobtie,NN,Gnome
Voroyn,NN,Gnome
Vottima,NN,Gnome
Vqral,NN,Gnome
Vraton,NN,Gnome
Vroos,NN,Gnome
Vrotnd,NN,Gnome
Vrouse,NN,Gnome
Vrtab,NN,Gnome
Vtmtap,NN,Gnome
Vurab,NN,Gnome
Vyrae,NN,Gnome
Vzftoa,NN,Gnome
Vzrtua,NN,Gnome
Wdon,NN,Gnome
Wen,NN,Gnome
Wgens,NN,Gnome
Wvnna,NN,Gnome
Wvrrua,NN,Gnome
Ybbe,NN,Gnome
Ymbender,NN,Gnome
Ywock,NN,Gnome
Znfkiby,NN,Gnome
Znnkin,NN,Gnome
Adania,NN,Elf
Adara,NN,Elf
Adarai,NN,Elf
Adaro,NN,Elf
Adartis,NN,Elf
Alquis,NN,Elf
Ann,NN,Elf
Anna,NN,Elf
Arlias,NN,Elf
Asaris,NN,Elf
Asarivol,NN,Elf
Ayar,NN,Elf
Ayeren,NN,Elf
Ayis,NN,Elf
Aylis,NN,Elf
Ayliss,NN,Elf
Cimn,NN,Elf
Cisn,NN,Elf
Damo,NN,Elf
Deral,NN,Elf
Dheevan,NN,Elf
Dhimithemar,NN,Elf
Dmim,NN,Elf
Doral,NN,Elf
Drast,NN,Elf
Drastriath,NN,Elf
Dunna,NN,Elf
Ede,NN,Elf
Eldriel,NN,Elf
Eldrielenneth,NN,Elf
Elynn,NN,Elf
Elynnal,NN,Elf
Epe,NN,Elf
Eph,NN,Elf
Eqra,NN,Elf
Eriathque,NN,Elf
Eriatis,NN,Elf
Eriel,NN,Elf
Erielenna,NN,Elf
Esynna,NN,Elf
Eth,NN,Elf
Ethrynn,NN,Elf
Eyeeede,NN,Elf
Fferiatis,NN,Elf
Fferie,NN,Elf
Fric,NN,Elf
Giannis,NN,Elf
Gilna,NN,Elf
Haedi,NN,Elf
Hain,NN,Elf
Hala,NN,Elf
Halania,NN,Elf
Hamil,NN,Elf
Hamior,NN,Elf
Hanaphia,NN,Elf
Herian,NN,Elf
Heriath,NN,Elf
Heriatis,NN,Elf
Herielenneth,NN,Elf
Heth,NN,Elf
Hialania,NN,Elf
Hiali,NN,Elf
Hialin,NN,Elf
Hkia,NN,Elf
Humi,NN,Elf
Imathemar,NN,Elf
Imathethrynn,NN,Elf
Indan,NN,Elf
Indania,NN,Elf
Indanis,NN,Elf
Indaro,NN,Elf
Leth,NN,Elf
Lmin,NN,Elf
Lmior,NN,Elf
Lthah,NN,Elf
Mim,NN,Elf
Naa,NN,Elf
Nathe,NN,Elf
Ndan,NN,Elf
Ndanialis,NN,Elf
Ndanis,NN,Elf
Ndara,NN,Elf
Ndarai,NN,Elf
Ndaro,NN,Elf
Neth,NN,Elf
Nis,NN,Elf
Nka,NN,Elf
Nki,NN,Elf
Nnal,NN,Elf
Nndan,NN,Elf
Nthe,NN,Elf
Nthemar,NN,Elf
Nuath,NN,Elf
Nuathaedi,NN,Elf
Nuathah,NN,Elf
Nuathque,NN,Elf
Nus,NN,Elf
Nva,NN,Elf
Ovel,NN,Elf
Ovelitae,NN,Elf
Phialantheth,NN,Elf
Pmia,NN,Elf
Pmie,NN,Elf
Pnialin,NN,Elf
Pqia,NN,Elf
Pqua,NN,Elf
Quh,NN,Elf
Rad,NN,Elf
Raelynn,NN,Elf
Ramil,NN,Elf
Rarai,NN,Elf
Rastriatis,NN,Elf
Riannal,NN,Elf
Riannis,NN,Elf
Riathaedi,NN,Elf
Riathe,NN,Elf
Ric,NN,Elf
Ruin,NN,Elf
Rumi,NN,Elf
Shannis,NN,Elf
Silia,NN,Elf
Sirian,NN,Elf
Siriath,NN,Elf
Sthaea,NN,Elf
Striathah,NN,Elf
Tue,NN,Elf
Uaeidol,NN,Elf
Uaeldriele,NN,Elf
Uaelia,NN,Elf
Uaelis,NN,Elf
Uaelitae,NN,Elf
Uaelynna,NN,Elf
Uaris,NN,Elf
Uauhalin,NN,Elf
Uauhia,NN,Elf
Ucianna,NN,Elf
Udeirastrian,NN,Elf
Uderal,NN,Elf
Udriel,NN,Elf
Uhal,NN,Elf
Uhala,NN,Elf
Uhali,NN,Elf
Uhalimathe,NN,Elf
Uhalimathque,NN,Elf
Uhalis,NN,Elf
Uhalqui,NN,Elf
Uhalquis,NN,Elf
Uim,NN,Elf
Uindartis,NN,Elf
Ulama,NN,Elf
Ume,NN,Elf
Umh,NN,Elf
Umterynn,NN,Elf
Unna,NN,Elf
Unnethil,NN,Elf
Unue,NN,Elf
Unus,NN,Elf
Upmeereth,NN,Elf
Ushlnn,NN,Elf
Usilia,NN,Elf
Usilias,NN,Elf
Usy,NN,Elf
Uuhelen,NN,Elf
Uuhia,NN,Elf
Uuhil,NN,Elf
Uumh,NN,Elf
Uutee,NN,Elf
Uuthe,NN,Elf
Uuthemar,NN,Elf
Varal,NN,Elf
Vatae,NN,Elf
Velitae,NN,Elf
Vellinndania,NN,Elf
Vin,NN,Elf
Xnna,NN,Elf
Yen,NN,Elf
Yerethil,NN,Elf
Yeteren,NN,Elf
Yeterynna,NN,Elf
Yhialin,NN,Elf
Yndartis,NN,Elf
Ynna,NN,Elf
Yntae,NN,Elf
Yphearielenia,NN,Elf
Yphearis,NN,Elf
Ysthil,NN,Elf
Aim,NN,Dwarf
Allondal,NN,Dwarf
Aloadrldal,NN,Dwarf
Alodil,NN,Dwarf
Aron,NN,Dwarf
Emggn,NN,Dwarf
Larlondal,NN,Dwarf
Larmrin,NN,Dwarf
Lfgar,NN,Dwarf
Lfrarondal,NN,Dwarf
Llunt,NN,Dwarf
Loain,NN,Dwarf
Luetg,NN,Dwarf
Luotn,NN,Dwarf
Maenndal,NN,Dwarf
Maran,NN,Dwarf
Marndil,NN,Dwarf
Marnn,NN,Dwarf
Mel,NN,Dwarf
Meln,NN,Dwarf
Melt,NN,Dwarf
Mern,NN,Dwarf
Mgen,NN,Dwarf
Miln,NN,Dwarf
Milthurbin,NN,Dwarf
Mimnenadal,NN,Dwarf
Mland,NN,Dwarf
Mlendd,NN,Dwarf
Mlond,NN,Dwarf
Mlondal,NN,Dwarf
Mlunt,NN,Dwarf
Monn,NN,Dwarf
Monnnaladal,NN,Dwarf
Monnndal,NN,Dwarf
Moric,NN,Dwarf
Morich,NN,Dwarf
Moril,NN,Dwarf
Morin,NN,Dwarf
Morndal,NN,Dwarf
Morndil,NN,Dwarf
Morngal,NN,Dwarf
Mortbera,NN,Dwarf
Mortc,NN,Dwarf
Mortch,NN,Dwarf
Mortd,NN,Dwarf
Morth,NN,Dwarf
Mortl,NN,Dwarf
Mortn,NN,Dwarf
Mortor,NN,Dwarf
Mortra,NN,Dwarf
Mrin,NN,Dwarf
Muetg,NN,Dwarf
Munt,NN,Dwarf
Murt,NN,Dwarf
Ordek,NN,Dwarf
Raval,NN,Dwarf
Rel,NN,Dwarf
Ric,NN,Dwarf
Rich,NN,Dwarf
Rin,NN,Dwarf
Roril,NN,Dwarf
Uetg,NN,Dwarf
Vak,NN,Dwarf
Apharadalasar,NN,Dragonborn
Avarash,NN,Dragonborn
Dad,NN,Dragonborn
Daladarr,NN,Dragonborn
Dan,NN,Dragonborn
Darr,NN,Dragonborn
Dasd,NN,Dragonborn
Ddlasar,NN,Dragonborn
Ddrex,NN,Dragonborn
Ded,NN,Dragonborn
Den,NN,Dragonborn
Dether,NN,Dragonborn
Dlesh,NN,Dragonborn
Dris,NN,Dragonborn
Greethon,NN,Dragonborn
Hadad,NN,Dragonborn
Hadalan,NN,Dragonborn
Hadalasar,NN,Dragonborn
Hadan,NN,Dragonborn
Hadarr,NN,Dragonborn
Han,NN,Dragonborn
Hava,NN,Dragonborn
Havaradalasar,NN,Dragonborn
Hezirtker,NN,Dragonborn
Ladalasar,NN,Dragonborn
Orurin,NN,Dragonborn
Pharadad,NN,Dragonborn
Praradan,NN,Dragonborn
Prern,NN,Dragonborn
Prirncrss,NN,Dragonborn
Pthreked,NN,Dragonborn
Pzarn,NN,Dragonborn
Roofa,NN,Dragonborn
Thak,NN,Dragonborn
Thkran,NN,Dragonborn
Ththen,NN,Dragonborn
Thther,NN,Dragonborn
Thzirtker,NN,Dragonborn
Thzkat,NN,Dragonborn
Vadad,NN,Dragonborn
Vadnd,NN,Dragonborn
Vadnn,NN,Dragonborn
Valadan,NN,Dragonborn
Valasar,NN,Dragonborn
Varadad,NN,Dragonborn
Varadalasar,NN,Dragonborn
Varadan,NN,Dragonborn
Varash,NN,Dragonborn
Vean,NN,Dragonborn
Xtynnicus,NN,Dragonborn
Ynthrinn,NN,Dragonborn
Zznzannjer,NN,Dragonborn
Aarikos,NN,Tiefling
Aerihim,NN,Tiefling
Aim,NN,Tiefling
